date,subsite,time,age,count,year
2018-04-26T00:00:00Z,DP,15:25:00,adult,429,2018
2018-04-26T00:00:00Z,DP,15:25:00,pup,132,2018
2018-04-27T00:00:00Z,BL,15:30:00,adult,438,2018
2018-04-27T00:00:00Z,BL,15:30:00,pup,257,2018
2018-05-02T00:00:00Z,DE,09:40:00,adult,615,2018
2018-05-02T00:00:00Z,DE,09:40:00,pup,335,2018
2018-05-04T00:00:00Z,DE,11:00:00,adult,592,2018
2018-05-04T00:00:00Z,DE,11:00:00,pup,362,2018
2018-05-05T00:00:00Z,BL,11:30:00,adult,290,2018
2018-05-05T00:00:00Z,BL,11:30:00,pup,167,2018
2018-05-05T00:00:00Z,DE,10:25:00,adult,646,2018
2018-05-05T00:00:00Z,DE,10:25:00,pup,291,2018
2018-05-07T00:00:00Z,BL,13:05:00,adult,351,2018
2018-05-07T00:00:00Z,BL,13:05:00,pup,206,2018
2018-05-07T00:00:00Z,DE,13:00:00,adult,690,2018
2018-05-07T00:00:00Z,DE,13:00:00,pup,353,2018
2018-05-08T00:00:00Z,DP,13:00:00,adult,296,2018
2018-05-08T00:00:00Z,DP,13:00:00,pup,148,2018
2018-05-09T00:00:00Z,BL,15:25:00,adult,241,2018
2018-05-09T00:00:00Z,BL,15:25:00,pup,158,2018
2018-05-12T00:00:00Z,DE,15:40:00,adult,536,2018
2018-05-12T00:00:00Z,DE,15:40:00,pup,287,2018
2018-05-15T00:00:00Z,BL,09:15:00,adult,212,2018
2018-05-15T00:00:00Z,BL,09:15:00,pup,103,2018
2018-05-16T00:00:00Z,BL,09:40:00,adult,235,2018
2018-05-16T00:00:00Z,BL,09:40:00,pup,110,2018
2018-05-18T00:00:00Z,BL,10:30:00,adult,233,2018
2018-05-18T00:00:00Z,BL,10:30:00,pup,115,2018
2018-05-18T00:00:00Z,DE,10:55:00,adult,528,2018
2018-05-18T00:00:00Z,DE,10:55:00,pup,205,2018
2018-05-19T00:00:00Z,DE,12:16:00,adult,459,2018
2018-05-19T00:00:00Z,DE,12:16:00,pup,202,2018
2018-05-21T00:00:00Z,BL,12:28:00,adult,196,2018
2018-05-21T00:00:00Z,BL,12:28:00,pup,38,2018
2018-05-21T00:00:00Z,DE,12:05:00,adult,362,2018
2018-05-21T00:00:00Z,DE,12:05:00,pup,184,2018
2018-05-24T00:00:00Z,BL,13:50:00,adult,223,2018
2018-05-24T00:00:00Z,BL,13:50:00,pup,90,2018
2019-03-01T00:00:00Z,BL,15:30:00,adult,157,2019
2019-03-04T00:00:00Z,BL,17:15:00,adult,189,2019
2019-03-12T00:00:00Z,BL,10:53:00,adult,148,2019
2019-03-14T00:00:00Z,DE,13:00:00,adult,288,2019
2019-03-15T00:00:00Z,BL,15:10:00,adult,101,2019
2019-03-19T00:00:00Z,BL,16:15:00,adult,86,2019
2019-03-19T00:00:00Z,DE,16:00:00,adult,202,2019
2019-03-26T00:00:00Z,BL,11:30:00,adult,183,2019
2019-03-29T00:00:00Z,BL,14:45:00,adult,157,2019
2019-03-29T00:00:00Z,BL,14:45:00,pup,4,2019
2019-03-29T00:00:00Z,DE,13:20:00,adult,427,2019
2019-03-29T00:00:00Z,DE,13:20:00,pup,5,2019
2019-04-01T00:00:00Z,BL,14:55:00,adult,112,2019
2019-04-01T00:00:00Z,BL,14:55:00,pup,3,2019
2019-04-01T00:00:00Z,DE,16:30:00,adult,365,2019
2019-04-01T00:00:00Z,DE,16:30:00,pup,13,2019
2019-04-02T00:00:00Z,BL,16:58:00,adult,158,2019
2019-04-02T00:00:00Z,BL,16:58:00,pup,8,2019
2019-04-09T00:00:00Z,BL,10:32:00,adult,196,2019
2019-04-09T00:00:00Z,BL,10:32:00,pup,52,2019
2019-04-12T00:00:00Z,BL,12:55:00,adult,279,2019
2019-04-12T00:00:00Z,BL,12:55:00,pup,114,2019
2019-04-14T00:00:00Z,BL,14:30:00,adult,328,2019
2019-04-14T00:00:00Z,BL,14:30:00,pup,127,2019
2019-04-15T00:00:00Z,DE,14:15:00,adult,415,2019
2019-04-15T00:00:00Z,DE,14:15:00,pup,205,2019
2019-04-16T00:00:00Z,BL,16:25:00,adult,346,2019
2019-04-16T00:00:00Z,BL,16:25:00,pup,175,2019
2019-04-21T00:00:00Z,BL,09:55:00,adult,408,2019
2019-04-21T00:00:00Z,BL,09:55:00,pup,157,2019
2019-04-22T00:00:00Z,DE,09:40:00,adult,602,2019
2019-04-22T00:00:00Z,DE,09:40:00,pup,273,2019
2019-04-25T00:00:00Z,BL,15:00:00,adult,356,2019
2019-04-25T00:00:00Z,BL,15:00:00,pup,147,2019
2019-04-26T00:00:00Z,DE,12:00:00,adult,627,2019
2019-04-26T00:00:00Z,DE,12:00:00,pup,346,2019
2019-04-26T00:00:00Z,DP,12:10:00,adult,298,2019
2019-04-26T00:00:00Z,DP,12:10:00,pup,217,2019
2019-04-29T00:00:00Z,DE,14:30:00,adult,653,2019
2019-04-29T00:00:00Z,DE,14:30:00,pup,368,2019
2019-05-01T00:00:00Z,DE,15:35:00,adult,652,2019
2019-05-01T00:00:00Z,DE,15:35:00,pup,361,2019
2019-05-01T00:00:00Z,DP,12:00:00,adult,296,2019
2019-05-01T00:00:00Z,DP,12:00:00,pup,174,2019
2019-05-02T00:00:00Z,BL,17:00:00,adult,331,2019
2019-05-02T00:00:00Z,BL,17:00:00,pup,226,2019
2019-05-06T00:00:00Z,DE,09:50:00,adult,569,2019
2019-05-06T00:00:00Z,DE,09:50:00,pup,302,2019
2019-05-07T00:00:00Z,BL,11:05:00,adult,289,2019
2019-05-07T00:00:00Z,BL,11:05:00,pup,163,2019
2019-05-10T00:00:00Z,BL,11:11:00,adult,319,2019
2019-05-10T00:00:00Z,BL,11:11:00,pup,91,2019
2019-05-10T00:00:00Z,DE,11:05:00,adult,675,2019
2019-05-10T00:00:00Z,DE,11:05:00,pup,265,2019
2019-05-10T00:00:00Z,DP,12:30:00,adult,239,2019
2019-05-10T00:00:00Z,DP,12:30:00,pup,145,2019
2019-05-13T00:00:00Z,DE,14:30:00,adult,454,2019
2019-05-13T00:00:00Z,DE,14:30:00,pup,263,2019
2019-05-14T00:00:00Z,BL,14:10:00,adult,260,2019
2019-05-14T00:00:00Z,BL,14:10:00,pup,132,2019
2019-05-22T00:00:00Z,DE,11:10:00,adult,391,2019
2019-05-22T00:00:00Z,DE,11:10:00,pup,80,2019
2019-05-24T00:00:00Z,BL,11:20:00,adult,197,2019
2019-05-24T00:00:00Z,BL,11:20:00,pup,46,2019
2019-05-27T00:00:00Z,DE,13:30:00,adult,443,2019
2019-05-27T00:00:00Z,DE,13:30:00,pup,148,2019
2020-03-03T00:00:00Z,DE,13:00:00,adult,232,2020
2020-03-06T00:00:00Z,BL,14:05:00,adult,102,2020
2020-03-13T00:00:00Z,BL,10:55:00,adult,101,2020
2020-03-13T00:00:00Z,DE,10:00:00,adult,244,2020
2020-04-27T00:00:00Z,BL,10:45:00,adult,232,2020
2020-04-27T00:00:00Z,BL,10:45:00,pup,170,2020
2020-04-28T00:00:00Z,DE,10:25:00,adult,497,2020
2020-04-28T00:00:00Z,DE,10:25:00,pup,155,2020
2020-05-01T00:00:00Z,BL,14:10:00,adult,243,2020
2020-05-01T00:00:00Z,BL,14:10:00,pup,167,2020
2020-05-04T00:00:00Z,DE,14:45:00,adult,478,2020
2020-05-04T00:00:00Z,DE,14:45:00,pup,180,2020
2020-06-26T00:00:00Z,BL,12:25:00,adult,404,2020
2020-07-13T00:00:00Z,BL,14:20:00,adult,415,2020
2021-03-05T00:00:00Z,BL,10:25:00,adult,102,2021
2021-03-08T00:00:00Z,DE,13:40:00,adult,122,2021
2021-03-19T00:00:00Z,BL,11:05:00,adult,117,2021
2021-03-19T00:00:00Z,BL,11:05:00,pup,1,2021
2021-03-19T00:00:00Z,DE,11:40:00,adult,139,2021
2021-03-19T00:00:00Z,DP,11:30:00,adult,60,2021
2021-03-23T00:00:00Z,DE,12:30:00,adult,174,2021
2021-03-25T00:00:00Z,BL,15:40:00,adult,143,2021
2021-03-25T00:00:00Z,BL,15:40:00,pup,5,2021
2021-04-01T00:00:00Z,BL,11:45:00,adult,108,2021
2021-04-01T00:00:00Z,BL,11:45:00,pup,25,2021
2021-04-02T00:00:00Z,DE,12:00:00,adult,204,2021
2021-04-02T00:00:00Z,DE,12:00:00,pup,23,2021
2021-04-03T00:00:00Z,DE,13:35:00,adult,222,2021
2021-04-03T00:00:00Z,DE,13:35:00,pup,19,2021
2021-04-05T00:00:00Z,DE,13:00:00,adult,315,2021
2021-04-05T00:00:00Z,DE,13:00:00,pup,29,2021
2021-04-06T00:00:00Z,BL,15:50:00,adult,228,2021
2021-04-06T00:00:00Z,BL,15:50:00,pup,80,2021
2021-04-07T00:00:00Z,DE,15:00:00,adult,311,2021
2021-04-07T00:00:00Z,DE,15:00:00,pup,27,2021
2021-04-15T00:00:00Z,DE,09:55:00,adult,377,2021
2021-04-15T00:00:00Z,DE,09:55:00,pup,116,2021
2021-04-16T00:00:00Z,BL,10:50:00,adult,321,2021
2021-04-16T00:00:00Z,BL,10:50:00,pup,187,2021
2021-04-16T00:00:00Z,DP,11:30:00,adult,225,2021
2021-04-16T00:00:00Z,DP,11:30:00,pup,120,2021
2021-04-18T00:00:00Z,DE,12:45:00,adult,550,2021
2021-04-18T00:00:00Z,DE,12:45:00,pup,83,2021
2021-04-22T00:00:00Z,BL,14:45:00,adult,326,2021
2021-04-22T00:00:00Z,BL,14:45:00,pup,202,2021
2021-04-22T00:00:00Z,DE,14:15:00,adult,536,2021
2021-04-22T00:00:00Z,DE,14:15:00,pup,231,2021
2021-04-23T00:00:00Z,DP,14:10:00,adult,341,2021
2021-04-23T00:00:00Z,DP,14:10:00,pup,226,2021
2021-04-28T00:00:00Z,BL,10:00:00,adult,282,2021
2021-04-28T00:00:00Z,BL,10:00:00,pup,211,2021
2021-04-28T00:00:00Z,DE,09:30:00,adult,390,2021
2021-04-28T00:00:00Z,DE,09:30:00,pup,228,2021
2021-04-29T00:00:00Z,DE,10:30:00,adult,465,2021
2021-04-29T00:00:00Z,DE,10:30:00,pup,190,2021
2021-04-30T00:00:00Z,BL,10:55:00,adult,290,2021
2021-04-30T00:00:00Z,BL,10:55:00,pup,269,2021
2021-04-30T00:00:00Z,DP,11:30:00,adult,203,2021
2021-04-30T00:00:00Z,DP,11:30:00,pup,186,2021
2021-05-04T00:00:00Z,DP,12:10:00,adult,256,2021
2021-05-04T00:00:00Z,DP,12:10:00,pup,157,2021
2021-05-06T00:00:00Z,BL,14:35:00,adult,263,2021
2021-05-06T00:00:00Z,BL,14:35:00,pup,199,2021
2021-05-06T00:00:00Z,DE,13:55:00,adult,387,2021
2021-05-06T00:00:00Z,DE,13:55:00,pup,205,2021
2021-05-13T00:00:00Z,BL,09:35:00,adult,137,2021
2021-05-13T00:00:00Z,BL,09:35:00,pup,112,2021
2021-05-16T00:00:00Z,DE,09:20:00,adult,258,2021
2021-05-16T00:00:00Z,DE,09:20:00,pup,104,2021
2021-05-18T00:00:00Z,DP,11:05:00,adult,182,2021
2021-05-18T00:00:00Z,DP,11:05:00,pup,148,2021
2021-05-20T00:00:00Z,BL,14:10:00,adult,156,2021
2021-05-20T00:00:00Z,BL,14:10:00,pup,91,2021
2021-05-22T00:00:00Z,DE,15:20:00,adult,161,2021
2021-05-22T00:00:00Z,DE,15:20:00,pup,85,2021
2021-05-28T00:00:00Z,BL,10:50:00,adult,169,2021
2021-05-28T00:00:00Z,BL,10:50:00,pup,29,2021
2021-05-28T00:00:00Z,DE,10:10:00,adult,299,2021
2021-05-28T00:00:00Z,DE,10:10:00,pup,60,2021
2022-03-08T00:00:00Z,DE,11:25:00,adult,126,2022
2022-03-09T00:00:00Z,DP,11:15:00,adult,61,2022
2022-03-10T00:00:00Z,BL,12:00:00,adult,87,2022
2022-03-14T00:00:00Z,DE,15:15:00,adult,116,2022
2022-03-14T00:00:00Z,DP,12:30:00,adult,26,2022
2022-03-22T00:00:00Z,DE,10:30:00,adult,119,2022
2022-03-22T00:00:00Z,DE,10:30:00,pup,6,2022
2022-03-22T00:00:00Z,DP,11:55:00,adult,54,2022
2022-03-24T00:00:00Z,BL,11:55:00,adult,87,2022
2022-03-24T00:00:00Z,BL,11:55:00,pup,2,2022
2022-03-24T00:00:00Z,DE,12:20:00,adult,174,2022
2022-03-24T00:00:00Z,DE,12:20:00,pup,5,2022
2022-03-29T00:00:00Z,BL,16:15:00,adult,155,2022
2022-03-29T00:00:00Z,BL,16:15:00,pup,11,2022
2022-04-05T00:00:00Z,BL,10:05:00,adult,147,2022
2022-04-05T00:00:00Z,BL,10:05:00,pup,47,2022
2022-04-06T00:00:00Z,BL,11:45:00,adult,182,2022
2022-04-06T00:00:00Z,BL,11:45:00,pup,68,2022
2022-04-06T00:00:00Z,DE,11:50:00,adult,264,2022
2022-04-06T00:00:00Z,DE,11:50:00,pup,56,2022
2022-04-06T00:00:00Z,DP,11:00:00,adult,111,2022
2022-04-06T00:00:00Z,DP,11:00:00,pup,37,2022
2022-04-08T00:00:00Z,BL,11:30:00,adult,226,2022
2022-04-08T00:00:00Z,BL,11:30:00,pup,59,2022
2022-04-12T00:00:00Z,DP,12:45:00,adult,262,2022
2022-04-12T00:00:00Z,DP,12:45:00,pup,106,2022
2022-04-13T00:00:00Z,DE,16:00:00,adult,367,2022
2022-04-13T00:00:00Z,DE,16:00:00,pup,147,2022
2022-04-19T00:00:00Z,BL,10:10:00,adult,315,2022
2022-04-19T00:00:00Z,BL,10:10:00,pup,162,2022
2022-04-21T00:00:00Z,BL,12:25:00,adult,311,2022
2022-04-21T00:00:00Z,BL,12:25:00,pup,199,2022
2022-04-22T00:00:00Z,BL,15:10:00,adult,267,2022
2022-04-22T00:00:00Z,BL,15:10:00,pup,118,2022
2022-04-22T00:00:00Z,DE,11:25:00,adult,422,2022
2022-04-22T00:00:00Z,DE,11:25:00,pup,192,2022
2022-04-23T00:00:00Z,DE,12:10:00,adult,450,2022
2022-04-23T00:00:00Z,DE,12:10:00,pup,205,2022
2022-04-25T00:00:00Z,BL,13:15:00,adult,293,2022
2022-04-25T00:00:00Z,BL,13:15:00,pup,210,2022
2022-04-25T00:00:00Z,DE,13:45:00,adult,541,2022
2022-04-25T00:00:00Z,DE,13:45:00,pup,250,2022
2022-04-26T00:00:00Z,BL,14:35:00,adult,290,2022
2022-04-26T00:00:00Z,BL,14:35:00,pup,150,2022
2022-04-26T00:00:00Z,DP,13:50:00,adult,353,2022
2022-04-26T00:00:00Z,DP,13:50:00,pup,203,2022
2022-04-27T00:00:00Z,DE,14:20:00,adult,429,2022
2022-04-27T00:00:00Z,DE,14:20:00,pup,231,2022
2022-04-28T00:00:00Z,BL,16:30:00,adult,314,2022
2022-04-28T00:00:00Z,BL,16:30:00,pup,186,2022
2022-05-03T00:00:00Z,BL,11:20:00,adult,162,2022
2022-05-03T00:00:00Z,BL,11:20:00,pup,101,2022
2022-05-03T00:00:00Z,DP,12:30:00,adult,237,2022
2022-05-03T00:00:00Z,DP,12:30:00,pup,174,2022
2022-05-04T00:00:00Z,BL,10:50:00,adult,186,2022
2022-05-04T00:00:00Z,BL,10:50:00,pup,114,2022
2022-05-08T00:00:00Z,BL,13:00:00,adult,211,2022
2022-05-08T00:00:00Z,BL,13:00:00,pup,45,2022
2022-05-09T00:00:00Z,BL,13:55:00,adult,155,2022
2022-05-09T00:00:00Z,BL,13:55:00,pup,137,2022
2022-05-09T00:00:00Z,DE,13:45:00,adult,264,2022
2022-05-09T00:00:00Z,DE,13:45:00,pup,115,2022
2022-05-10T00:00:00Z,BL,14:35:00,adult,168,2022
2022-05-10T00:00:00Z,BL,14:35:00,pup,95,2022
2022-05-10T00:00:00Z,DP,14:30:00,adult,218,2022
2022-05-10T00:00:00Z,DP,14:30:00,pup,143,2022
2022-05-18T00:00:00Z,BL,10:35:00,adult,69,2022
2022-05-18T00:00:00Z,BL,10:35:00,pup,44,2022
2022-05-20T00:00:00Z,BL,12:12:00,adult,126,2022
2022-05-20T00:00:00Z,BL,12:12:00,pup,47,2022
2022-05-20T00:00:00Z,DE,10:40:00,adult,200,2022
2022-05-20T00:00:00Z,DE,10:40:00,pup,45,2022
2022-05-23T00:00:00Z,BL,13:05:00,adult,88,2022
2022-05-23T00:00:00Z,BL,13:05:00,pup,42,2022
2022-05-24T00:00:00Z,BL,13:08:00,adult,99,2022
2022-05-24T00:00:00Z,BL,13:08:00,pup,34,2022
2022-05-24T00:00:00Z,DP,13:20:00,adult,123,2022
2022-05-24T00:00:00Z,DP,13:20:00,pup,45,2022
2023-03-03T00:00:00Z,DE,14:20:00,adult,93,2023
2023-03-06T00:00:00Z,BL,15:15:00,adult,73,2023
2023-03-15T00:00:00Z,BL,13:30:00,adult,211,2023
2023-03-15T00:00:00Z,DE,14:00:00,adult,134,2023
2023-03-23T00:00:00Z,BL,09:45:00,adult,80,2023
2023-03-23T00:00:00Z,BL,09:45:00,pup,1,2023
2023-03-24T00:00:00Z,DE,10:00:00,adult,107,2023
2023-03-30T00:00:00Z,BL,14:45:00,adult,124,2023
2023-03-30T00:00:00Z,BL,14:45:00,pup,5,2023
2023-03-31T00:00:00Z,DE,14:45:00,adult,157,2023
2023-03-31T00:00:00Z,DE,14:45:00,pup,10,2023
2023-04-03T00:00:00Z,DP,15:00:00,adult,68,2023
2023-04-03T00:00:00Z,DP,15:00:00,pup,4,2023
2023-04-08T00:00:00Z,BL,09:33:00,adult,144,2023
2023-04-08T00:00:00Z,BL,09:33:00,pup,33,2023
2023-04-11T00:00:00Z,BL,12:01:00,adult,160,2023
2023-04-11T00:00:00Z,BL,12:01:00,pup,79,2023
2023-04-12T00:00:00Z,BL,12:20:00,adult,228,2023
2023-04-12T00:00:00Z,BL,12:20:00,pup,86,2023
2023-04-12T00:00:00Z,DE,12:00:00,adult,256,2023
2023-04-12T00:00:00Z,DE,12:00:00,pup,88,2023
2023-04-13T00:00:00Z,BL,14:10:00,adult,234,2023
2023-04-13T00:00:00Z,BL,14:10:00,pup,107,2023
2023-04-14T00:00:00Z,DE,14:35:00,adult,362,2023
2023-04-14T00:00:00Z,DE,14:35:00,pup,120,2023
2023-04-14T00:00:00Z,DP,13:45:00,adult,207,2023
2023-04-14T00:00:00Z,DP,13:45:00,pup,82,2023
2023-04-17T00:00:00Z,DE,15:45:00,adult,363,2023
2023-04-17T00:00:00Z,DE,15:45:00,pup,165,2023
2023-04-18T00:00:00Z,DP,14:00:00,adult,241,2023
2023-04-18T00:00:00Z,DP,14:00:00,pup,137,2023
2023-04-21T00:00:00Z,BL,08:34:00,adult,258,2023
2023-04-21T00:00:00Z,BL,08:34:00,pup,168,2023
2023-04-24T00:00:00Z,DE,11:30:00,adult,415,2023
2023-04-24T00:00:00Z,DE,11:30:00,pup,230,2023
2023-04-25T00:00:00Z,BL,11:05:00,adult,285,2023
2023-04-25T00:00:00Z,BL,11:05:00,pup,192,2023
2023-04-28T00:00:00Z,BL,12:20:00,adult,256,2023
2023-04-28T00:00:00Z,BL,12:20:00,pup,184,2023
2023-04-28T00:00:00Z,DE,13:00:00,adult,385,2023
2023-04-28T00:00:00Z,DE,13:00:00,pup,245,2023
2023-05-01T00:00:00Z,BL,15:15:00,adult,171,2023
2023-05-01T00:00:00Z,BL,15:15:00,pup,79,2023
2023-05-01T00:00:00Z,DP,14:30:00,adult,203,2023
2023-05-01T00:00:00Z,DP,14:30:00,pup,137,2023
2023-05-02T00:00:00Z,DE,16:00:00,adult,363,2023
2023-05-02T00:00:00Z,DE,16:00:00,pup,264,2023
2023-05-03T00:00:00Z,DP,13:45:00,adult,234,2023
2023-05-03T00:00:00Z,DP,13:45:00,pup,185,2023
2023-05-08T00:00:00Z,BL,10:25:00,adult,177,2023
2023-05-08T00:00:00Z,BL,10:25:00,pup,166,2023
2023-05-08T00:00:00Z,DE,10:15:00,adult,405,2023
2023-05-08T00:00:00Z,DE,10:15:00,pup,185,2023
2023-05-10T00:00:00Z,BL,12:26:00,adult,202,2023
2023-05-10T00:00:00Z,BL,12:26:00,pup,119,2023
2023-05-10T00:00:00Z,DP,11:15:00,adult,94,2023
2023-05-10T00:00:00Z,DP,11:15:00,pup,80,2023
2023-05-11T00:00:00Z,BL,12:00:00,adult,198,2023
2023-05-11T00:00:00Z,BL,12:00:00,pup,106,2023
2023-05-11T00:00:00Z,DE,13:05:00,adult,376,2023
2023-05-11T00:00:00Z,DE,13:05:00,pup,224,2023
2023-05-15T00:00:00Z,BL,14:20:00,adult,181,2023
2023-05-15T00:00:00Z,BL,14:20:00,pup,101,2023
2023-05-15T00:00:00Z,DE,15:00:00,adult,279,2023
2023-05-15T00:00:00Z,DE,15:00:00,pup,100,2023
2023-05-16T00:00:00Z,DP,14:45:00,adult,183,2023
2023-05-16T00:00:00Z,DP,14:45:00,pup,63,2023
2023-05-21T00:00:00Z,BL,09:32:00,adult,84,2023
2023-05-21T00:00:00Z,BL,09:32:00,pup,47,2023
2023-05-23T00:00:00Z,DE,10:20:00,adult,271,2023
2023-05-23T00:00:00Z,DE,10:20:00,pup,117,2023
2023-05-25T00:00:00Z,BL,12:58:00,adult,115,2023
2023-05-25T00:00:00Z,BL,12:58:00,pup,58,2023
2023-05-25T00:00:00Z,DE,10:45:00,adult,249,2023
2023-05-25T00:00:00Z,DE,10:45:00,pup,47,2023
2023-05-26T00:00:00Z,BL,11:25:00,adult,115,2023
2023-05-26T00:00:00Z,BL,11:25:00,pup,61,2023
2023-05-29T00:00:00Z,DP,12:00:00,adult,147,2023
2023-05-29T00:00:00Z,DP,12:00:00,pup,24,2023
2023-05-30T00:00:00Z,BL,12:55:00,adult,172,2023
2023-05-30T00:00:00Z,BL,12:55:00,pup,49,2023
2023-05-30T00:00:00Z,DP,14:10:00,adult,129,2023
2023-05-30T00:00:00Z,DP,14:10:00,pup,14,2023
2023-05-31T00:00:00Z,DE,15:30:00,adult,331,2023
2023-05-31T00:00:00Z,DE,15:30:00,pup,51,2023
2009-05-10T00:00:00Z,MC,10:00:00,adult,73,2009
2009-05-10T00:00:00Z,MC,10:00:00,pup,8,2009
2009-05-17T00:00:00Z,MC,09:45:00,adult,38,2009
2009-05-17T00:00:00Z,MC,09:45:00,pup,NA,2009
2009-05-17T00:00:00Z,MC,12:00:00,adult,35,2009
2009-05-17T00:00:00Z,MC,12:00:00,pup,20,2009
2009-05-23T00:00:00Z,MC,10:00:00,adult,36,2009
2009-05-23T00:00:00Z,MC,10:00:00,pup,4,2009
2009-05-24T00:00:00Z,MC,12:00:00,adult,70,2009
2009-05-24T00:00:00Z,MC,12:00:00,pup,NA,2009
2009-05-26T00:00:00Z,MC,16:00:00,adult,60,2009
2009-05-26T00:00:00Z,MC,16:00:00,pup,40,2009
2011-04-15T00:00:00Z,MC,16:30:00,adult,56,2011
2011-04-15T00:00:00Z,MC,16:30:00,pup,4,2011
2011-04-16T00:00:00Z,MC,10:00:00,adult,46,2011
2011-04-16T00:00:00Z,MC,10:00:00,pup,5,2011
2011-04-17T00:00:00Z,MC,16:00:00,adult,58,2011
2011-04-17T00:00:00Z,MC,16:00:00,pup,6,2011
2011-04-22T00:00:00Z,MC,16:00:00,adult,54,2011
2011-04-22T00:00:00Z,MC,16:00:00,pup,7,2011
2011-04-23T00:00:00Z,MC,16:00:00,adult,67,2011
2011-04-23T00:00:00Z,MC,16:00:00,pup,9,2011
2011-04-24T00:00:00Z,MC,10:00:00,adult,NA,2011
2011-04-24T00:00:00Z,MC,10:00:00,pup,7,2011
2011-04-30T00:00:00Z,MC,10:00:00,adult,85,2011
2011-04-30T00:00:00Z,MC,10:00:00,pup,29,2011
2011-04-30T00:00:00Z,MC,16:00:00,adult,NA,2011
2011-04-30T00:00:00Z,MC,16:00:00,pup,27,2011
2011-04-30T00:00:00Z,MC,NA,adult,88,2011
2011-04-30T00:00:00Z,MC,NA,pup,24,2011
2011-05-01T00:00:00Z,MC,14:00:00,adult,81,2011
2011-05-01T00:00:00Z,MC,14:00:00,pup,35,2011
2011-05-01T00:00:00Z,MC,NA,adult,30,2011
2011-05-01T00:00:00Z,MC,NA,pup,21,2011
2011-05-03T00:00:00Z,MC,12:00:00,adult,92,2011
2011-05-03T00:00:00Z,MC,12:00:00,pup,26,2011
2011-05-04T00:00:00Z,MC,12:00:00,adult,58,2011
2011-05-04T00:00:00Z,MC,12:00:00,pup,22,2011
2011-05-07T00:00:00Z,MC,14:00:00,adult,61,2011
2011-05-07T00:00:00Z,MC,14:00:00,pup,27,2011
2011-05-19T00:00:00Z,MC,10:00:00,adult,60,2011
2011-05-19T00:00:00Z,MC,10:00:00,pup,2,2011
2011-05-31T00:00:00Z,MC,10:00:00,adult,42,2011
2011-05-31T00:00:00Z,MC,10:00:00,pup,NA,2011
2011-06-02T00:00:00Z,MC,10:00:00,adult,41,2011
2011-06-02T00:00:00Z,MC,10:00:00,pup,NA,2011
2012-04-07T00:00:00Z,MC,10:00:00,adult,28,2012
2012-04-07T00:00:00Z,MC,10:00:00,pup,NA,2012
2012-04-08T00:00:00Z,MC,10:00:00,adult,35,2012
2012-04-08T00:00:00Z,MC,10:00:00,pup,NA,2012
2012-04-11T00:00:00Z,MC,14:00:00,adult,43,2012
2012-04-11T00:00:00Z,MC,14:00:00,pup,1,2012
2012-04-15T00:00:00Z,MC,10:00:00,adult,64,2012
2012-04-15T00:00:00Z,MC,10:00:00,pup,1,2012
2012-04-20T00:00:00Z,MC,12:00:00,adult,10,2012
2012-04-20T00:00:00Z,MC,12:00:00,pup,NA,2012
2012-04-20T00:00:00Z,MC,10:00:00,adult,29,2012
2012-04-20T00:00:00Z,MC,10:00:00,pup,3,2012
2012-04-22T00:00:00Z,MC,14:00:00,adult,NA,2012
2012-04-22T00:00:00Z,MC,14:00:00,pup,13,2012
2012-04-22T00:00:00Z,MC,15:00:00,adult,78,2012
2012-04-22T00:00:00Z,MC,15:00:00,pup,11,2012
2012-04-25T00:00:00Z,MC,14:00:00,adult,20,2012
2012-04-25T00:00:00Z,MC,14:00:00,pup,6,2012
2012-05-05T00:00:00Z,MC,16:00:00,adult,NA,2012
2012-05-05T00:00:00Z,MC,16:00:00,pup,40,2012
2012-05-06T00:00:00Z,MC,16:00:00,adult,NA,2012
2012-05-06T00:00:00Z,MC,16:00:00,pup,41,2012
2012-05-11T00:00:00Z,MC,08:00:00,adult,71,2012
2012-05-11T00:00:00Z,MC,08:00:00,pup,40,2012
2013-04-02T00:00:00Z,MC,14:00:00,adult,65,2013
2013-04-02T00:00:00Z,MC,14:00:00,pup,NA,2013
2013-04-06T00:00:00Z,MC,10:00:00,adult,59,2013
2013-04-06T00:00:00Z,MC,10:00:00,pup,NA,2013
2013-04-23T00:00:00Z,MC,12:00:00,adult,66,2013
2013-04-23T00:00:00Z,MC,12:00:00,pup,10,2013
2013-04-30T00:00:00Z,MC,14:00:00,adult,53,2013
2013-04-30T00:00:00Z,MC,14:00:00,pup,20,2013
2013-05-02T00:00:00Z,MC,10:00:00,adult,73,2013
2013-05-02T00:00:00Z,MC,10:00:00,pup,23,2013
2013-05-10T00:00:00Z,MC,14:00:00,adult,87,2013
2013-05-10T00:00:00Z,MC,14:00:00,pup,49,2013
2013-05-02T00:00:00Z,MC,10:00:00,adult,76,2013
2013-05-02T00:00:00Z,MC,10:00:00,pup,33,2013
2013-05-26T00:00:00Z,MC,14:00:00,adult,43,2013
2013-05-26T00:00:00Z,MC,14:00:00,pup,7,2013
2014-04-05T00:00:00Z,MC,14:00:00,adult,35,2014
2014-04-05T00:00:00Z,MC,14:00:00,pup,NA,2014
2014-04-13T00:00:00Z,MC,14:00:00,adult,69,2014
2014-04-13T00:00:00Z,MC,14:00:00,pup,NA,2014
